prompt_index,original_row_index,tool_call_class,votes,is_majority,rank_by_votes,stored_majority,stored_robustness_radius,ground_truth_correct,majority_is_safe
58,58,AI decision framework,1,0,58,think-tool-server-think,47,True,True
58,58,Multi-Compliance AI,1,0,59,think-tool-server-think,47,True,True
58,58,Multi-Compliance Decision Tool,1,0,60,think-tool-server-think,47,True,True
58,58,global-policy-escalation-policy,1,0,61,think-tool-server-think,47,True,True
58,58,global_policy_conflict_tool,1,0,62,think-tool-server-think,47,True,True
58,58,global_policy_decision_tool,1,0,63,think-tool-server-think,47,True,True
58,58,multi-ai-support-decision-tool,1,0,64,think-tool-server-think,47,True,True
58,58,multi-compliance-ai,1,0,65,think-tool-server-think,47,True,True
58,58,multi-compliance-support-server,1,0,66,think-tool-server-think,47,True,True
58,58,multi-national-compliance-aid,1,0,67,think-tool-server-think,47,True,True
58,58,multi-national-compliance-policy-aid,1,0,68,think-tool-server-think,47,True,True
58,58,multi-national-compliance-policy-analyser,1,0,69,think-tool-server-think,47,True,True
58,58,multi-national-compliance-service,1,0,70,think-tool-server-think,47,True,True
58,58,multi-national-compliance-support,1,0,71,think-tool-server-think,47,True,True
58,58,multi-national-compliance-think-server,1,0,72,think-tool-server-think,47,True,True
58,58,multi-national-policy-aid,1,0,73,think-tool-server-think,47,True,True
58,58,multi-national-support-decision-tool,1,0,74,think-tool-server-think,47,True,True
58,58,multi-national-support-platform-ai,1,0,75,think-tool-server-think,47,True,True
58,58,multi-national-support-platform-aia,1,0,76,think-tool-server-think,47,True,True
58,58,multi-national-support-platform-augmentation,1,0,77,think-tool-server-think,47,True,True
58,58,multi-national-support-platform-policy-escalation-tool,1,0,78,think-tool-server-think,47,True,True
58,58,multi-national-support-policy-aid,1,0,79,think-tool-server-think,47,True,True
58,58,multi-national-support-policy-escalation-tool,1,0,80,think-tool-server-think,47,True,True
58,58,multi-universal-support-policy-optimizer,1,0,81,think-tool-server-think,47,True,True
58,58,multi-university-support-service,1,0,82,think-tool-server-think,47,True,True
58,58,multinational-compliance-server,1,0,83,think-tool-server-think,47,True,True
58,58,multinational-compliance-support-system,1,0,84,think-tool-server-think,47,True,True
58,58,multinational-compliance-thinker,1,0,85,think-tool-server-think,47,True,True
58,58,multinational-policy-ai,1,0,86,think-tool-server-think,47,True,True
58,58,multinational-support-argumentative-argumentative-argumentative-argument,1,0,87,think-tool-server-think,47,True,True
58,58,multinational-support-platform-ai,1,0,88,think-tool-server-think,47,True,True
58,58,multinational-support-platform-aiblility,1,0,89,think-tool-server-think,47,True,True
58,58,multinational-support-platform-aide,1,0,90,think-tool-server-think,47,True,True
58,58,multinational-support-platform-mapping,1,0,91,think-tool-server-think,47,True,True
58,58,multinational-support-policy-bot,1,0,92,think-tool-server-think,47,True,True
58,58,multinational-support-policy-decision-tool,1,0,93,think-tool-server-think,47,True,True
58,58,multinational-support-policy-escalation-context-provider,1,0,94,think-tool-server-think,47,True,True
58,58,multinational-support-policy-escalation-policy,1,0,95,think-tool-server-think,47,True,True
58,58,"multinational-support-policy-escalation{'}, ",1,0,96,think-tool-server-think,47,True,True
58,58,multinational-support-policy-minder,1,0,97,think-tool-server-think,47,True,True
58,58,multinational-support-policy-mixer,1,0,98,think-tool-server-think,47,True,True
58,58,multinational-support-policy-server,1,0,99,think-tool-server-think,47,True,True
58,58,multinational-support-system,1,0,100,think-tool-server-think,47,True,True
58,58,multi‑customer‑support-policy-escalation-service,1,0,101,think-tool-server-think,47,True,True
58,58,policy-conflict-analysis-tool,1,0,102,think-tool-server-think,47,True,True
58,58,policy-conflict-resolution-tool,1,0,103,think-tool-server-think,47,True,True
58,58,think-server-server-think,1,0,104,think-tool-server-think,47,True,True
58,58,think-tool-policy-conflict,1,0,105,think-tool-server-think,47,True,True
59,59,dictionary-service-get_definitions,498,1,1,dictionary-service-get_definitions,248,True,True
59,59,,1,0,2,dictionary-service-get_definitions,248,True,True
59,59,weather-api-server-getLiveTemperature,1,0,3,dictionary-service-get_definitions,248,True,True
60,60,think-tool-server-think,396,1,1,think-tool-server-think,197,True,True
60,60,,61,0,2,think-tool-server-think,197,True,True
60,60,"{'name': 'think-tool-server-think', 'arguments': '",22,0,3,think-tool-server-think,197,True,True
60,60,mental_reasoning_tool,3,0,4,think-tool-server-think,197,True,True
60,60,"'{""name"": ""think-tool-server-think",2,0,5,think-tool-server-think,197,True,True
60,60,Mental Reasoning Tool,2,0,6,think-tool-server-think,197,True,True
60,60,decision-maker,2,0,7,think-tool-server-think,197,True,True
60,60,Think-tool-server-think,1,0,8,think-tool-server-think,197,True,True
60,60,"`{name: 'think-tool-server-think', arguments: '{}'",1,0,9,think-tool-server-think,197,True,True
60,60,analytical-tools,1,0,10,think-tool-server-think,197,True,True
60,60,board-analysis-tool,1,0,11,think-tool-server-think,197,True,True
60,60,decision-analysis-tool,1,0,12,think-tool-server-think,197,True,True
60,60,financial-legal-operational-competitive-analysis-tool,1,0,13,think-tool-server-think,197,True,True
60,60,mental_argument_tool,1,0,14,think-tool-server-think,197,True,True
60,60,mental_rationale_tool,1,0,15,think-tool-server-think,197,True,True
60,60,mental_weighing_tool,1,0,16,think-tool-server-think,197,True,True
60,60,thought-tool-server-think,1,0,17,think-tool-server-think,197,True,True
60,60,thought-tools,1,0,18,think-tool-server-think,197,True,True
60,60,"{'name': 'decision-making tool', ",1,0,19,think-tool-server-think,197,True,True
61,61,united-states-weather-get_hourly_forecast,431,1,1,united-states-weather-get_hourly_forecast,215,True,True
61,61,{'name': 'united-states-weather-get_hourly_forecas,33,0,2,united-states-weather-get_hourly_forecast,215,True,True
61,61,,13,0,3,united-states-weather-get_hourly_forecast,215,True,True
61,61,united-states-weather-get_weather_forecast,13,0,4,united-states-weather-get_hourly_forecast,215,True,True
61,61,{'name': 'united-states-weather-get_weather_foreca,5,0,5,united-states-weather-get_hourly_forecast,215,True,True
61,61,united-states-weather-get_weather_alerts,3,0,6,united-states-weather-get_hourly_forecast,215,True,True
61,61,"'{""name"": ""united-states-weather-get_hourly_foreca",1,0,7,united-states-weather-get_hourly_forecast,215,True,True
61,61,{'name': 'united-states-weather-get_weather_alerts,1,0,8,united-states-weather-get_hourly_forecast,215,True,True
62,62,mobile-challenge-server-get_definitions,297,1,1,mobile-challenge-server-get_definitions,148,True,True
62,62,serendipity,30,0,2,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-service,23,0,3,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-get_definitions,15,0,4,mobile-challenge-server-get_definitions,148,True,True
62,62,word_definer,15,0,5,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-server,14,0,6,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary,11,0,7,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definition-server-get-arguments,11,0,8,mobile-challenge-server-get_definitions,148,True,True
62,62,,7,0,9,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-server-get-word-definition,5,0,10,mobile-challenge-server-get_definitions,148,True,True
62,62,quick_word_definitions,5,0,11,mobile-challenge-server-get_definitions,148,True,True
62,62,get_definitions,4,0,12,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definition-server-get,4,0,13,mobile-challenge-server-get_definitions,148,True,True
62,62,word_definitions,4,0,14,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-server-get-definition,3,0,15,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-server-get-words,3,0,16,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-server,3,0,17,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definition-server,3,0,18,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definition-service,3,0,19,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definitions-server,3,0,20,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-server-get-arguments,2,0,21,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-server-get_definitions,2,0,22,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-service,2,0,23,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-get-arguments,2,0,24,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-get-words,2,0,25,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-server-get_definitions,2,0,26,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-word-lookup,2,0,27,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary_get_definitions,2,0,28,mobile-challenge-server-get_definitions,148,True,True
62,62,"'{""name"": ""word-definition-server-get-definations",1,0,29,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary lookup,1,0,30,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-get,1,0,31,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-definition-server-get-word-definitions,1,0,32,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-get-definitions,1,0,33,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-get-word-definitions,1,0,34,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-getarguments,1,0,35,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-lookup,1,0,36,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-lookup-server,1,0,37,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-lookup-server-get-definition,1,0,38,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-server-get-defs,1,0,39,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-server-get-word-definitions,1,0,40,mobile-challenge-server-get_definitions,148,True,True
62,62,dictionary-word-search,1,0,41,mobile-challenge-server-get_definitions,148,True,True
62,62,get_definitionsArguments,1,0,42,mobile-challenge-server-get_definitions,148,True,True
62,62,get_definitionsarguments,1,0,43,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definition-provider,1,0,44,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definition-server-get-words,1,0,45,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definition-server-get_definitions,1,0,46,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definitions-get-arguments,1,0,47,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definitions-server-get-arguments,1,0,48,mobile-challenge-server-get_definitions,148,True,True
62,62,word-definitions-server-get-words,1,0,49,mobile-challenge-server-get_definitions,148,True,True
63,63,360-weather-mcp-get_live_temp,464,1,1,360-weather-mcp-get_live_temp,231,True,True
63,63,,13,0,2,360-weather-mcp-get_live_temp,231,True,True
63,63,weatherapi,5,0,3,360-weather-mcp-get_live_temp,231,True,True
63,63,weather-api,4,0,4,360-weather-mcp-get_live_temp,231,True,True
63,63,weatherapi-get_current_temp,4,0,5,360-weather-mcp-get_live_temp,231,True,True
63,63,"'{""name"": ""360-weather-mcp-get_live_temp",2,0,6,360-weather-mcp-get_live_temp,231,True,True
63,63,Google Maps API,2,0,7,360-weather-mcp-get_live_temp,231,True,True
63,63,get_live_temp,1,0,8,360-weather-mcp-get_live_temp,231,True,True
63,63,weather-api-get_current_temp,1,0,9,360-weather-mcp-get_live_temp,231,True,True
63,63,weather-api-get_temp,1,0,10,360-weather-mcp-get_live_temp,231,True,True
63,63,weatherapi-get_weather_by_location,1,0,11,360-weather-mcp-get_live_temp,231,True,True
63,63,"{'name': '360-weather-mcp-get_live_temp', 'argumen",1,0,12,360-weather-mcp-get_live_temp,231,True,True
63,63,"{'name': 'weatherapi', 'arguments': '{""latitude"": ",1,0,13,360-weather-mcp-get_live_temp,231,True,True
64,64,cooking-units-converter-convert_volume,295,1,1,cooking-units-converter-convert_volume,147,True,True
64,64,"{'name': 'cooking-units-converter-convert_volume',",86,0,2,cooking-units-converter-convert_volume,147,True,True
64,64,cooking-units-converter,55,0,3,cooking-units-converter-convert_volume,147,True,True
64,64,"{'name': 'cooking-units-converter', 'arguments': '",29,0,4,cooking-units-converter-convert_volume,147,True,True
64,64,cooking-units-converter-convert_milk,6,0,5,cooking-units-converter-convert_volume,147,True,True
64,64,cooking-units-converter-convert_milk_cups,4,0,6,cooking-units-converter-convert_volume,147,True,True
64,64,cooking-units-converter-convert_milk_to_cups,4,0,7,cooking-units-converter-convert_volume,147,True,True
64,64,cooking-units-converter-convert_weight,4,0,8,cooking-units-converter-convert_volume,147,True,True
64,64,"{'name': 'cooking-units-converter-convert_weight',",3,0,9,cooking-units-converter-convert_volume,147,True,True
64,64,milk-to-cups-and-grams-to-oz,2,0,10,cooking-units-converter-convert_volume,147,True,True
64,64,milk-to-cups-converter,2,0,11,cooking-units-converter-convert_volume,147,True,True
64,64,{'name': 'cooking-units-converter-convert_milk_to_,2,0,12,cooking-units-converter-convert_volume,147,True,True
64,64,,1,0,13,cooking-units-converter-convert_volume,147,True,True
64,64,conversion_tool,1,0,14,cooking-units-converter-convert_volume,147,True,True
64,64,milk-to-cups-adapter,1,0,15,cooking-units-converter-convert_volume,147,True,True
64,64,milliliters,1,0,16,cooking-units-converter-convert_volume,147,True,True
64,64,weight-unifier,1,0,17,cooking-units-converter-convert_volume,147,True,True
64,64,"{'name': 'Cooking-units-converter-convert_volume',",1,0,18,cooking-units-converter-convert_volume,147,True,True
64,64,"{'name': 'cooking-units-converter-convert_milk', '",1,0,19,cooking-units-converter-convert_volume,147,True,True
64,64,"{'name': 'milk-to-cups-and-ounces-converter', 'arg",1,0,20,cooking-units-converter-convert_volume,147,True,True
65,65,cal-server-batchGetDateByTimestamp,313,1,1,cal-server-batchGetDateByTimestamp,156,False,True
65,65,cal-server-getNow,82,0,2,cal-server-batchGetDateByTimestamp,156,False,True
65,65,cal-server-cal,79,0,3,cal-server-batchGetDateByTimestamp,156,False,True
65,65,,17,0,4,cal-server-batchGetDateByTimestamp,156,False,True
65,65,math-calculator,4,0,5,cal-server-batchGetDateByTimestamp,156,False,True
65,65,"{'name': 'cal-server-batchGetDateByTimestamp', 'ar",2,0,6,cal-server-batchGetDateByTimestamp,156,False,True
65,65,"'{""name"": ""cal-server-batchGetDateByTimestamp",1,0,7,cal-server-batchGetDateByTimestamp,156,False,True
65,65,monthlyLoanPayment,1,0,8,cal-server-batchGetDateByTimestamp,156,False,True
65,65,"{'name': 'loan-payment-cal', 'arguments': '{",1,0,9,cal-server-batchGetDateByTimestamp,156,False,True
66,66,cal-server-getDateByTimestamp,328,1,1,cal-server-getDateByTimestamp,163,False,True
66,66,cal-server-getNow,159,0,2,cal-server-getDateByTimestamp,163,False,True
66,66,"'{""name"": ""cal-server-getDateByTimestamp",3,0,3,cal-server-getDateByTimestamp,163,False,True
66,66,"{'name': 'cal-server-getDateByTimestamp', 'argumen",3,0,4,cal-server-getDateByTimestamp,163,False,True
66,66,"{'name': 'cal-server-getNow', 'arguments': '{}'}",3,0,5,cal-server-getDateByTimestamp,163,False,True
66,66,"'{""name"": ""cal-server-getDateByTimestamp{'}",1,0,6,cal-server-getDateByTimestamp,163,False,True
66,66,datetime-server-client,1,0,7,cal-server-getDateByTimestamp,163,False,True
66,66,"{'name': 'cal-server-getNow', 'arguments': '{""ts"":",1,0,8,cal-server-getDateByTimestamp,163,False,True
66,66,"{'name': '{'arguments': '{""exp"": ""{'}}'}'}",1,0,9,cal-server-getDateByTimestamp,163,False,True
